file_name,audio_path,audio_exists,duration_sec,gt_rttm_path,gt_exists,gt_segments,gt_unique_speakers,gt_total_speech_sec,pred_rttm_path,pred_exists,pred_segments,pred_unique_speakers,pred_total_speech_sec
eucfa_nodl,classbank_audio_data/audio_tmp/eucfa_nodl.wav,True,84.09600,classbank_audio_data/rttm/eucfa.rttm,True,18,4,79.02,diarization_output/pred_rttms/eucfa_nodl.rttm,True,18,4,80.48
euqef_dl,classbank_audio_data/audio_tmp/euqef_dl.wav,True,41.15200,classbank_audio_data/rttm/euqef.rttm,True,3,1,25.25,diarization_output/pred_rttms/euqef_dl.rttm,True,2,1,39.46
euqef_nodl,classbank_audio_data/audio_tmp/euqef_nodl.wav,True,41.15200,classbank_audio_data/rttm/euqef.rttm,True,3,1,25.25,diarization_output/pred_rttms/euqef_nodl.rttm,True,2,1,39.46
ezxso_dl,classbank_audio_data/audio_tmp/ezxso_dl.wav,True,278.33600,classbank_audio_data/rttm/ezxso.rttm,True,29,10,257.95,diarization_output/pred_rttms/ezxso_dl.rttm,True,30,10,271.89
ezxso_nodl,classbank_audio_data/audio_tmp/ezxso_nodl.wav,True,278.33600,classbank_audio_data/rttm/ezxso.rttm,True,29,10,257.95,diarization_output/pred_rttms/ezxso_nodl.rttm,True,30,10,271.89
fijfi_dl,classbank_audio_data/audio_tmp/fijfi_dl.wav,True,921.92000,classbank_audio_data/rttm/fijfi.rttm,True,137,6,826.55,diarization_output/pred_rttms/fijfi_dl.rttm,True,68,6,916.42
fijfi_nodl,classbank_audio_data/audio_tmp/fijfi_nodl.wav,True,921.92000,classbank_audio_data/rttm/fijfi.rttm,True,137,6,826.55,diarization_output/pred_rttms/fijfi_nodl.rttm,True,68,6,916.44
fowhl_dl,classbank_audio_data/audio_tmp/fowhl_dl.wav,True,868.16000,classbank_audio_data/rttm/fowhl.rttm,True,138,6,822.80,diarization_output/pred_rttms/fowhl_dl.rttm,True,90,6,852.13
fowhl_nodl,classbank_audio_data/audio_tmp/fowhl_nodl.wav,True,868.16000,classbank_audio_data/rttm/fowhl.rttm,True,138,6,822.80,diarization_output/pred_rttms/fowhl_nodl.rttm,True,83,6,852.41
fpfvy_dl,classbank_audio_data/audio_tmp/fpfvy_dl.wav,True,121.92000,classbank_audio_data/rttm/fpfvy.rttm,True,26,11,115.63,diarization_output/pred_rttms/fpfvy_dl.rttm,True,40,11,120.49
fpfvy_nodl,classbank_audio_data/audio_tmp/fpfvy_nodl.wav,True,121.92000,classbank_audio_data/rttm/fpfvy.rttm,True,26,11,115.63,diarization_output/pred_rttms/fpfvy_nodl.rttm,True,40,11,120.49
fqrnu_dl,classbank_audio_data/audio_tmp/fqrnu_dl.wav,True,171.39200,classbank_audio_data/rttm/fqrnu.rttm,True,24,4,171.41,diarization_output/pred_rttms/fqrnu_dl.rttm,True,23,4,169.67
fqrnu_nodl,classbank_audio_data/audio_tmp/fqrnu_nodl.wav,True,171.39200,classbank_audio_data/rttm/fqrnu.rttm,True,24,4,171.41,diarization_output/pred_rttms/fqrnu_nodl.rttm,True,23,4,169.67
fuzfh_dl,classbank_audio_data/audio_tmp/fuzfh_dl.wav,True,26.04800,classbank_audio_data/rttm/fuzfh.rttm,True,5,3,25.49,diarization_output/pred_rttms/fuzfh_dl.rttm,True,4,3,25.93
fuzfh_nodl,classbank_audio_data/audio_tmp/fuzfh_nodl.wav,True,26.04800,classbank_audio_data/rttm/fuzfh.rttm,True,5,3,25.49,diarization_output/pred_rttms/fuzfh_nodl.rttm,True,4,3,25.93
fvhrk_dl,classbank_audio_data/audio_tmp/fvhrk_dl.wav,True,1200.06400,classbank_audio_data/rttm/fvhrk.rttm,True,94,4,1125.74,diarization_output/pred_rttms/fvhrk_dl.rttm,True,30,4,1186.39
fvhrk_nodl,classbank_audio_data/audio_tmp/fvhrk_nodl.wav,True,1200.06400,classbank_audio_data/rttm/fvhrk.rttm,True,94,4,1125.74,diarization_output/pred_rttms/fvhrk_nodl.rttm,True,22,4,1188.68
fxnwf_dl,classbank_audio_data/audio_tmp/fxnwf_dl.wav,True,450.17600,classbank_audio_data/rttm/fxnwf.rttm,True,109,3,335.39,diarization_output/pred_rttms/fxnwf_dl.rttm,True,118,3,419.35
fxnwf_nodl,classbank_audio_data/audio_tmp/fxnwf_nodl.wav,True,450.17600,classbank_audio_data/rttm/fxnwf.rttm,True,109,3,335.39,diarization_output/pred_rttms/fxnwf_nodl.rttm,True,98,3,418.16
fyqoe_dl,classbank_audio_data/audio_tmp/fyqoe_dl.wav,True,311.10400,classbank_audio_data/rttm/fyqoe.rttm,True,104,3,356.85,diarization_output/pred_rttms/fyqoe_dl.rttm,True,57,3,294.90
fyqoe_nodl,classbank_audio_data/audio_tmp/fyqoe_nodl.wav,True,311.10400,classbank_audio_data/rttm/fyqoe.rttm,True,104,3,356.85,diarization_output/pred_rttms/fyqoe_nodl.rttm,True,57,3,294.90
fzwtp_dl,classbank_audio_data/audio_tmp/fzwtp_dl.wav,True,285.56800,classbank_audio_data/rttm/fzwtp.rttm,True,56,11,212.46,diarization_output/pred_rttms/fzwtp_dl.rttm,True,48,11,276.37
fzwtp_nodl,classbank_audio_data/audio_tmp/fzwtp_nodl.wav,True,285.56800,classbank_audio_data/rttm/fzwtp.rttm,True,56,11,212.46,diarization_output/pred_rttms/fzwtp_nodl.rttm,True,48,11,276.37
gcfwp_dl,classbank_audio_data/audio_tmp/gcfwp_dl.wav,True,365.76000,classbank_audio_data/rttm/gcfwp.rttm,True,83,7,256.61,diarization_output/pred_rttms/gcfwp_dl.rttm,True,56,7,344.66
gcfwp_nodl,classbank_audio_data/audio_tmp/gcfwp_nodl.wav,True,365.76000,classbank_audio_data/rttm/gcfwp.rttm,True,83,7,256.61,diarization_output/pred_rttms/gcfwp_nodl.rttm,True,56,7,344.66
gcvrb_dl,classbank_audio_data/audio_tmp/gcvrb_dl.wav,True,1200.06400,classbank_audio_data/rttm/gcvrb.rttm,True,171,2,1110.59,diarization_output/pred_rttms/gcvrb_dl.rttm,True,76,2,1185.11
gcvrb_nodl,classbank_audio_data/audio_tmp/gcvrb_nodl.wav,True,1200.06400,classbank_audio_data/rttm/gcvrb.rttm,True,171,2,1110.59,diarization_output/pred_rttms/gcvrb_nodl.rttm,True,74,2,1181.85
gfneh_dl,classbank_audio_data/audio_tmp/gfneh_dl.wav,True,161.21600,classbank_audio_data/rttm/gfneh.rttm,True,22,7,158.76,diarization_output/pred_rttms/gfneh_dl.rttm,True,17,7,160.87
gfneh_nodl,classbank_audio_data/audio_tmp/gfneh_nodl.wav,True,161.21600,classbank_audio_data/rttm/gfneh.rttm,True,22,7,158.76,diarization_output/pred_rttms/gfneh_nodl.rttm,True,17,7,160.87
gkiki_dl,classbank_audio_data/audio_tmp/gkiki_dl.wav,True,112.25600,classbank_audio_data/rttm/gkiki.rttm,True,9,6,109.18,diarization_output/pred_rttms/gkiki_dl.rttm,True,8,6,110.83
gkiki_nodl,classbank_audio_data/audio_tmp/gkiki_nodl.wav,True,112.25600,classbank_audio_data/rttm/gkiki.rttm,True,9,6,109.18,diarization_output/pred_rttms/gkiki_nodl.rttm,True,8,6,110.83
gmmwm_dl,classbank_audio_data/audio_tmp/gmmwm_dl.wav,True,310.59200,classbank_audio_data/rttm/gmmwm.rttm,True,40,2,277.06,diarization_output/pred_rttms/gmmwm_dl.rttm,True,17,2,295.31
gmmwm_nodl,classbank_audio_data/audio_tmp/gmmwm_nodl.wav,True,310.59200,classbank_audio_data/rttm/gmmwm.rttm,True,40,2,277.06,diarization_output/pred_rttms/gmmwm_nodl.rttm,True,17,2,295.31
gtjow_dl,classbank_audio_data/audio_tmp/gtjow_dl.wav,True,1200.06400,classbank_audio_data/rttm/gtjow.rttm,True,44,4,1144.30,diarization_output/pred_rttms/gtjow_dl.rttm,True,99,4,1131.68
gtjow_nodl,classbank_audio_data/audio_tmp/gtjow_nodl.wav,True,1200.06400,classbank_audio_data/rttm/gtjow.rttm,True,44,4,1144.30,diarization_output/pred_rttms/gtjow_nodl.rttm,True,99,4,1131.68
gtnjb_dl,classbank_audio_data/audio_tmp/gtnjb_dl.wav,True,1200.06400,classbank_audio_data/rttm/gtnjb.rttm,True,58,13,1200.78,diarization_output/pred_rttms/gtnjb_dl.rttm,True,249,13,1200.04
gtnjb_nodl,classbank_audio_data/audio_tmp/gtnjb_nodl.wav,True,1200.06400,classbank_audio_data/rttm/gtnjb.rttm,True,58,13,1200.78,diarization_output/pred_rttms/gtnjb_nodl.rttm,True,249,13,1200.04
gukoa_dl,classbank_audio_data/audio_tmp/gukoa_dl.wav,True,247.16800,classbank_audio_data/rttm/gukoa.rttm,True,25,10,240.34,diarization_output/pred_rttms/gukoa_dl.rttm,True,42,10,243.90
gukoa_nodl,classbank_audio_data/audio_tmp/gukoa_nodl.wav,True,247.16800,classbank_audio_data/rttm/gukoa.rttm,True,25,10,240.34,diarization_output/pred_rttms/gukoa_nodl.rttm,True,42,10,243.90
guvqf_dl,classbank_audio_data/audio_tmp/guvqf_dl.wav,True,1085.95200,classbank_audio_data/rttm/guvqf.rttm,True,352,11,927.64,diarization_output/pred_rttms/guvqf_dl.rttm,True,411,11,1064.27
guvqf_nodl,classbank_audio_data/audio_tmp/guvqf_nodl.wav,True,1085.95200,classbank_audio_data/rttm/guvqf.rttm,True,352,11,927.64,diarization_output/pred_rttms/guvqf_nodl.rttm,True,406,11,1073.11
gwloo_dl,classbank_audio_data/audio_tmp/gwloo_dl.wav,True,871.80800,classbank_audio_data/rttm/gwloo.rttm,True,92,1,767.47,diarization_output/pred_rttms/gwloo_dl.rttm,True,2,1,870.27
gwloo_nodl,classbank_audio_data/audio_tmp/gwloo_nodl.wav,True,871.80800,classbank_audio_data/rttm/gwloo.rttm,True,92,1,767.47,diarization_output/pred_rttms/gwloo_nodl.rttm,True,2,1,870.27
gylzn_dl,classbank_audio_data/audio_tmp/gylzn_dl.wav,True,363.64800,classbank_audio_data/rttm/gylzn.rttm,True,26,2,350.72,diarization_output/pred_rttms/gylzn_dl.rttm,True,11,2,361.65
gylzn_nodl,classbank_audio_data/audio_tmp/gylzn_nodl.wav,True,363.64800,classbank_audio_data/rttm/gylzn.rttm,True,26,2,350.72,diarization_output/pred_rttms/gylzn_nodl.rttm,True,11,2,361.65
gyomp_dl,classbank_audio_data/audio_tmp/gyomp_dl.wav,True,80.00000,classbank_audio_data/rttm/gyomp.rttm,True,8,5,56.85,diarization_output/pred_rttms/gyomp_dl.rttm,True,10,5,61.97
gyomp_nodl,classbank_audio_data/audio_tmp/gyomp_nodl.wav,True,80.00000,classbank_audio_data/rttm/gyomp.rttm,True,8,5,56.85,diarization_output/pred_rttms/gyomp_nodl.rttm,True,10,5,61.97
gzhwb_dl,classbank_audio_data/audio_tmp/gzhwb_dl.wav,True,983.23200,classbank_audio_data/rttm/gzhwb.rttm,True,151,6,864.60,diarization_output/pred_rttms/gzhwb_dl.rttm,True,160,6,967.10
hcyak_dl,classbank_audio_data/audio_tmp/hcyak_dl.wav,True,303.68000,classbank_audio_data/rttm/hcyak.rttm,True,32,8,301.65,diarization_output/pred_rttms/hcyak_dl.rttm,True,45,8,302.19
hcyak_nodl,classbank_audio_data/audio_tmp/hcyak_nodl.wav,True,303.68000,classbank_audio_data/rttm/hcyak.rttm,True,32,8,301.65,diarization_output/pred_rttms/hcyak_nodl.rttm,True,45,8,302.19
heolf_dl,classbank_audio_data/audio_tmp/heolf_dl.wav,True,1200.06400,classbank_audio_data/rttm/heolf.rttm,True,111,12,1110.04,diarization_output/pred_rttms/heolf_dl.rttm,True,145,12,1172.84
heolf_nodl,classbank_audio_data/audio_tmp/heolf_nodl.wav,True,1200.06400,classbank_audio_data/rttm/heolf.rttm,True,111,12,1110.04,diarization_output/pred_rttms/heolf_nodl.rttm,True,144,12,1156.89
hhepf_dl,classbank_audio_data/audio_tmp/hhepf_dl.wav,True,1200.06400,classbank_audio_data/rttm/hhepf.rttm,True,156,7,1112.77,diarization_output/pred_rttms/hhepf_dl.rttm,True,59,7,1196.92
hhepf_nodl,classbank_audio_data/audio_tmp/hhepf_nodl.wav,True,1200.06400,classbank_audio_data/rttm/hhepf.rttm,True,156,7,1112.77,diarization_output/pred_rttms/hhepf_nodl.rttm,True,59,7,1196.92
hqhrb_dl,classbank_audio_data/audio_tmp/hqhrb_dl.wav,True,1200.06400,classbank_audio_data/rttm/hqhrb.rttm,True,182,6,1077.24,diarization_output/pred_rttms/hqhrb_dl.rttm,True,88,6,1199.52
hqhrb_nodl,classbank_audio_data/audio_tmp/hqhrb_nodl.wav,True,1200.06400,classbank_audio_data/rttm/hqhrb.rttm,True,182,6,1077.24,diarization_output/pred_rttms/hqhrb_nodl.rttm,True,88,6,1199.52
iabca_dl,classbank_audio_data/audio_tmp/iabca_dl.wav,True,179.39200,classbank_audio_data/rttm/iabca.rttm,True,59,3,164.98,diarization_output/pred_rttms/iabca_dl.rttm,True,26,3,168.97
iabca_nodl,classbank_audio_data/audio_tmp/iabca_nodl.wav,True,179.39200,classbank_audio_data/rttm/iabca.rttm,True,59,3,164.98,diarization_output/pred_rttms/iabca_nodl.rttm,True,26,3,168.97
iacod_dl,classbank_audio_data/audio_tmp/iacod_dl.wav,True,1200.06400,classbank_audio_data/rttm/iacod.rttm,True,120,6,1002.21,diarization_output/pred_rttms/iacod_dl.rttm,True,144,6,1195.64
iacod_nodl,classbank_audio_data/audio_tmp/iacod_nodl.wav,True,1200.06400,classbank_audio_data/rttm/iacod.rttm,True,120,6,1002.21,diarization_output/pred_rttms/iacod_nodl.rttm,True,144,6,1195.64
ibrnm_dl,classbank_audio_data/audio_tmp/ibrnm_dl.wav,True,1200.06400,classbank_audio_data/rttm/ibrnm.rttm,True,85,12,1118.27,diarization_output/pred_rttms/ibrnm_dl.rttm,True,191,12,1180.51
ibrnm_nodl,classbank_audio_data/audio_tmp/ibrnm_nodl.wav,True,1200.06400,classbank_audio_data/rttm/ibrnm.rttm,True,85,12,1118.27,diarization_output/pred_rttms/ibrnm_nodl.rttm,True,179,12,1174.36
ifwki_nodl,classbank_audio_data/audio_tmp/ifwki_nodl.wav,True,386.75200,classbank_audio_data/rttm/ifwki.rttm,True,73,2,372.98,diarization_output/pred_rttms/ifwki_nodl.rttm,True,29,2,380.51
iiprr_dl,classbank_audio_data/audio_tmp/iiprr_dl.wav,True,1200.06400,classbank_audio_data/rttm/iiprr.rttm,True,163,7,1085.54,diarization_output/pred_rttms/iiprr_dl.rttm,True,103,7,1179.18
iiprr_nodl,classbank_audio_data/audio_tmp/iiprr_nodl.wav,True,1200.06400,classbank_audio_data/rttm/iiprr.rttm,True,163,7,1085.54,diarization_output/pred_rttms/iiprr_nodl.rttm,True,100,7,1180.38
ikhje_dl,classbank_audio_data/audio_tmp/ikhje_dl.wav,True,870.59200,classbank_audio_data/rttm/ikhje.rttm,True,110,9,868.30,diarization_output/pred_rttms/ikhje_dl.rttm,True,251,9,864.52
ikhje_nodl,classbank_audio_data/audio_tmp/ikhje_nodl.wav,True,870.59200,classbank_audio_data/rttm/ikhje.rttm,True,110,9,868.30,diarization_output/pred_rttms/ikhje_nodl.rttm,True,256,9,864.56
iowob_dl,classbank_audio_data/audio_tmp/iowob_dl.wav,True,1200.06400,classbank_audio_data/rttm/iowob.rttm,True,76,8,1126.44,diarization_output/pred_rttms/iowob_dl.rttm,True,125,8,1164.77
iowob_nodl,classbank_audio_data/audio_tmp/iowob_nodl.wav,True,1200.06400,classbank_audio_data/rttm/iowob.rttm,True,76,8,1126.44,diarization_output/pred_rttms/iowob_nodl.rttm,True,121,8,1164.32
isrps_dl,classbank_audio_data/audio_tmp/isrps_dl.wav,True,168.96000,classbank_audio_data/rttm/isrps.rttm,True,19,7,176.50,diarization_output/pred_rttms/isrps_dl.rttm,True,16,7,168.92
isrps_nodl,classbank_audio_data/audio_tmp/isrps_nodl.wav,True,168.96000,classbank_audio_data/rttm/isrps.rttm,True,19,7,176.50,diarization_output/pred_rttms/isrps_nodl.rttm,True,16,7,168.92
isxwc_dl,classbank_audio_data/audio_tmp/isxwc_dl.wav,True,158.01600,classbank_audio_data/rttm/isxwc.rttm,True,19,4,126.25,diarization_output/pred_rttms/isxwc_dl.rttm,True,7,4,138.04
isxwc_nodl,classbank_audio_data/audio_tmp/isxwc_nodl.wav,True,158.01600,classbank_audio_data/rttm/isxwc.rttm,True,19,4,126.25,diarization_output/pred_rttms/isxwc_nodl.rttm,True,7,4,138.04
jbowg_dl,classbank_audio_data/audio_tmp/jbowg_dl.wav,True,1200.06400,classbank_audio_data/rttm/jbowg.rttm,True,62,13,1134.35,diarization_output/pred_rttms/jbowg_dl.rttm,True,260,13,1172.32
jbowg_nodl,classbank_audio_data/audio_tmp/jbowg_nodl.wav,True,1200.06400,classbank_audio_data/rttm/jbowg.rttm,True,62,13,1134.35,diarization_output/pred_rttms/jbowg_nodl.rttm,True,261,13,1181.18
jdrwl_dl,classbank_audio_data/audio_tmp/jdrwl_dl.wav,True,1200.06400,classbank_audio_data/rttm/jdrwl.rttm,True,74,7,1221.03,diarization_output/pred_rttms/jdrwl_dl.rttm,True,49,7,1195.94
jdrwl_nodl,classbank_audio_data/audio_tmp/jdrwl_nodl.wav,True,1200.06400,classbank_audio_data/rttm/jdrwl.rttm,True,74,7,1221.03,diarization_output/pred_rttms/jdrwl_nodl.rttm,True,49,7,1195.94
jeymh_dl,classbank_audio_data/audio_tmp/jeymh_dl.wav,True,1200.06400,classbank_audio_data/rttm/jeymh.rttm,True,82,18,1124.55,diarization_output/pred_rttms/jeymh_dl.rttm,True,160,18,1192.64
jeymh_nodl,classbank_audio_data/audio_tmp/jeymh_nodl.wav,True,1200.06400,classbank_audio_data/rttm/jeymh.rttm,True,82,18,1124.55,diarization_output/pred_rttms/jeymh_nodl.rttm,True,160,18,1192.64
jgiyq_dl,classbank_audio_data/audio_tmp/jgiyq_dl.wav,True,1200.06400,classbank_audio_data/rttm/jgiyq.rttm,True,142,9,1080.79,diarization_output/pred_rttms/jgiyq_dl.rttm,True,182,9,1184.82
jgiyq_nodl,classbank_audio_data/audio_tmp/jgiyq_nodl.wav,True,1200.06400,classbank_audio_data/rttm/jgiyq.rttm,True,142,9,1080.79,diarization_output/pred_rttms/jgiyq_nodl.rttm,True,182,9,1184.82
jjkrt_dl,classbank_audio_data/audio_tmp/jjkrt_dl.wav,True,1020.09600,classbank_audio_data/rttm/jjkrt.rttm,True,170,6,995.64,diarization_output/pred_rttms/jjkrt_dl.rttm,True,112,6,1009.90
jjkrt_nodl,classbank_audio_data/audio_tmp/jjkrt_nodl.wav,True,1020.09600,classbank_audio_data/rttm/jjkrt.rttm,True,170,6,995.64,diarization_output/pred_rttms/jjkrt_nodl.rttm,True,110,6,1010.56
jjvkx_dl,classbank_audio_data/audio_tmp/jjvkx_dl.wav,True,190.01600,classbank_audio_data/rttm/jjvkx.rttm,True,17,6,182.91,diarization_output/pred_rttms/jjvkx_dl.rttm,True,11,6,188.04
jjvkx_nodl,classbank_audio_data/audio_tmp/jjvkx_nodl.wav,True,190.01600,classbank_audio_data/rttm/jjvkx.rttm,True,17,6,182.91,diarization_output/pred_rttms/jjvkx_nodl.rttm,True,11,6,188.04
jrfaz_dl,classbank_audio_data/audio_tmp/jrfaz_dl.wav,True,1200.06400,classbank_audio_data/rttm/jrfaz.rttm,True,123,9,1256.04,diarization_output/pred_rttms/jrfaz_dl.rttm,True,105,9,1179.85
jrfaz_nodl,classbank_audio_data/audio_tmp/jrfaz_nodl.wav,True,1200.06400,classbank_audio_data/rttm/jrfaz.rttm,True,123,9,1256.04,diarization_output/pred_rttms/jrfaz_nodl.rttm,True,105,9,1179.85
jsbdo_dl,classbank_audio_data/audio_tmp/jsbdo_dl.wav,True,848.89600,classbank_audio_data/rttm/jsbdo.rttm,True,154,7,869.61,diarization_output/pred_rttms/jsbdo_dl.rttm,True,160,7,843.07
jsbdo_nodl,classbank_audio_data/audio_tmp/jsbdo_nodl.wav,True,848.89600,classbank_audio_data/rttm/jsbdo.rttm,True,154,7,869.61,diarization_output/pred_rttms/jsbdo_nodl.rttm,True,146,7,840.19
jsymf_dl,classbank_audio_data/audio_tmp/jsymf_dl.wav,True,1045.37600,classbank_audio_data/rttm/jsymf.rttm,True,127,9,979.92,diarization_output/pred_rttms/jsymf_dl.rttm,True,155,9,1037.88
jsymf_nodl,classbank_audio_data/audio_tmp/jsymf_nodl.wav,True,1045.37600,classbank_audio_data/rttm/jsymf.rttm,True,127,9,979.92,diarization_output/pred_rttms/jsymf_nodl.rttm,True,155,9,1037.88
jttar_dl,classbank_audio_data/audio_tmp/jttar_dl.wav,True,643.58400,classbank_audio_data/rttm/jttar.rttm,True,37,7,615.76,diarization_output/pred_rttms/jttar_dl.rttm,True,29,7,639.32
jttar_nodl,classbank_audio_data/audio_tmp/jttar_nodl.wav,True,643.58400,classbank_audio_data/rttm/jttar.rttm,True,37,7,615.76,diarization_output/pred_rttms/jttar_nodl.rttm,True,29,7,639.32
jwggf_dl,classbank_audio_data/audio_tmp/jwggf_dl.wav,True,1200.06400,classbank_audio_data/rttm/jwggf.rttm,True,104,5,1088.78,diarization_output/pred_rttms/jwggf_dl.rttm,True,210,5,1096.16
jwggf_nodl,classbank_audio_data/audio_tmp/jwggf_nodl.wav,True,1200.06400,classbank_audio_data/rttm/jwggf.rttm,True,104,5,1088.78,diarization_output/pred_rttms/jwggf_nodl.rttm,True,211,5,1096.44
jxpom_dl,classbank_audio_data/audio_tmp/jxpom_dl.wav,True,527.04000,classbank_audio_data/rttm/jxpom.rttm,True,167,7,486.50,diarization_output/pred_rttms/jxpom_dl.rttm,True,113,7,509.01
jxpom_nodl,classbank_audio_data/audio_tmp/jxpom_nodl.wav,True,527.04000,classbank_audio_data/rttm/jxpom.rttm,True,167,7,486.50,diarization_output/pred_rttms/jxpom_nodl.rttm,True,167,7,506.88
jxydp_dl,classbank_audio_data/audio_tmp/jxydp_dl.wav,True,85.95200,classbank_audio_data/rttm/jxydp.rttm,True,1,1,86.00,diarization_output/pred_rttms/jxydp_dl.rttm,True,1,1,85.91
jxydp_nodl,classbank_audio_data/audio_tmp/jxydp_nodl.wav,True,85.95200,classbank_audio_data/rttm/jxydp.rttm,True,1,1,86.00,diarization_output/pred_rttms/jxydp_nodl.rttm,True,1,1,85.91
jzkzt_dl,classbank_audio_data/audio_tmp/jzkzt_dl.wav,True,1200.06400,classbank_audio_data/rttm/jzkzt.rttm,True,324,11,1166.40,diarization_output/pred_rttms/jzkzt_dl.rttm,True,382,11,1187.76
jzkzt_nodl,classbank_audio_data/audio_tmp/jzkzt_nodl.wav,True,1200.06400,classbank_audio_data/rttm/jzkzt.rttm,True,324,11,1166.40,diarization_output/pred_rttms/jzkzt_nodl.rttm,True,359,11,1190.10
kajfh_dl,classbank_audio_data/audio_tmp/kajfh_dl.wav,True,955.39200,classbank_audio_data/rttm/kajfh.rttm,True,97,15,779.21,diarization_output/pred_rttms/kajfh_dl.rttm,True,140,15,897.34
kajfh_nodl,classbank_audio_data/audio_tmp/kajfh_nodl.wav,True,955.39200,classbank_audio_data/rttm/kajfh.rttm,True,97,15,779.21,diarization_output/pred_rttms/kajfh_nodl.rttm,True,134,15,905.85
kgjaa_dl,classbank_audio_data/audio_tmp/kgjaa_dl.wav,True,1200.06400,classbank_audio_data/rttm/kgjaa.rttm,True,87,10,1118.15,diarization_output/pred_rttms/kgjaa_dl.rttm,True,180,10,1175.66
kgjaa_nodl,classbank_audio_data/audio_tmp/kgjaa_nodl.wav,True,1200.06400,classbank_audio_data/rttm/kgjaa.rttm,True,87,10,1118.15,diarization_output/pred_rttms/kgjaa_nodl.rttm,True,95,10,1169.93
kmjvh_dl,classbank_audio_data/audio_tmp/kmjvh_dl.wav,True,452.73600,classbank_audio_data/rttm/kmjvh.rttm,True,135,8,366.07,diarization_output/pred_rttms/kmjvh_dl.rttm,True,30,8,449.80
kmjvh_nodl,classbank_audio_data/audio_tmp/kmjvh_nodl.wav,True,452.73600,classbank_audio_data/rttm/kmjvh.rttm,True,135,8,366.07,diarization_output/pred_rttms/kmjvh_nodl.rttm,True,30,8,449.80
kmunk_dl,classbank_audio_data/audio_tmp/kmunk_dl.wav,True,406.40000,classbank_audio_data/rttm/kmunk.rttm,True,53,2,389.06,diarization_output/pred_rttms/kmunk_dl.rttm,True,33,2,400.71
kmunk_nodl,classbank_audio_data/audio_tmp/kmunk_nodl.wav,True,406.40000,classbank_audio_data/rttm/kmunk.rttm,True,53,2,389.06,diarization_output/pred_rttms/kmunk_nodl.rttm,True,33,2,400.71
kpjud_dl,classbank_audio_data/audio_tmp/kpjud_dl.wav,True,140.54400,classbank_audio_data/rttm/kpjud.rttm,True,22,8,146.90,diarization_output/pred_rttms/kpjud_dl.rttm,True,17,8,140.54
kpjud_nodl,classbank_audio_data/audio_tmp/kpjud_nodl.wav,True,140.54400,classbank_audio_data/rttm/kpjud.rttm,True,22,8,146.90,diarization_output/pred_rttms/kpjud_nodl.rttm,True,17,8,140.54
ktvto_dl,classbank_audio_data/audio_tmp/ktvto_dl.wav,True,812.73600,classbank_audio_data/rttm/ktvto.rttm,True,158,9,800.04,diarization_output/pred_rttms/ktvto_dl.rttm,True,211,9,807.54
ktvto_nodl,classbank_audio_data/audio_tmp/ktvto_nodl.wav,True,812.73600,classbank_audio_data/rttm/ktvto.rttm,True,158,9,800.04,diarization_output/pred_rttms/ktvto_nodl.rttm,True,250,9,808.24
kvkje_dl,classbank_audio_data/audio_tmp/kvkje_dl.wav,True,1200.06400,classbank_audio_data/rttm/kvkje.rttm,True,145,8,858.80,diarization_output/pred_rttms/kvkje_dl.rttm,True,28,8,1195.16
kvkje_nodl,classbank_audio_data/audio_tmp/kvkje_nodl.wav,True,1200.06400,classbank_audio_data/rttm/kvkje.rttm,True,145,8,858.80,diarization_output/pred_rttms/kvkje_nodl.rttm,True,28,8,1195.16
kzmyi_dl,classbank_audio_data/audio_tmp/kzmyi_dl.wav,True,1200.06400,classbank_audio_data/rttm/kzmyi.rttm,True,52,8,639.17,diarization_output/pred_rttms/kzmyi_dl.rttm,True,59,8,757.25
kzmyi_nodl,classbank_audio_data/audio_tmp/kzmyi_nodl.wav,True,1200.06400,classbank_audio_data/rttm/kzmyi.rttm,True,52,8,639.17,diarization_output/pred_rttms/kzmyi_nodl.rttm,True,64,8,737.74
laoyl_dl,classbank_audio_data/audio_tmp/laoyl_dl.wav,True,304.06400,classbank_audio_data/rttm/laoyl.rttm,True,44,2,295.59,diarization_output/pred_rttms/laoyl_dl.rttm,True,31,2,293.51
laoyl_nodl,classbank_audio_data/audio_tmp/laoyl_nodl.wav,True,304.06400,classbank_audio_data/rttm/laoyl.rttm,True,44,2,295.59,diarization_output/pred_rttms/laoyl_nodl.rttm,True,31,2,293.51
lbfnx_dl,classbank_audio_data/audio_tmp/lbfnx_dl.wav,True,1200.06400,classbank_audio_data/rttm/lbfnx.rttm,True,135,15,1122.38,diarization_output/pred_rttms/lbfnx_dl.rttm,True,93,15,1189.50
lbfnx_nodl,classbank_audio_data/audio_tmp/lbfnx_nodl.wav,True,1200.06400,classbank_audio_data/rttm/lbfnx.rttm,True,135,15,1122.38,diarization_output/pred_rttms/lbfnx_nodl.rttm,True,93,15,1189.50
ledhe_dl,classbank_audio_data/audio_tmp/ledhe_dl.wav,True,402.75200,classbank_audio_data/rttm/ledhe.rttm,True,29,3,397.87,diarization_output/pred_rttms/ledhe_dl.rttm,True,12,3,402.75
ledhe_nodl,classbank_audio_data/audio_tmp/ledhe_nodl.wav,True,402.75200,classbank_audio_data/rttm/ledhe.rttm,True,29,3,397.87,diarization_output/pred_rttms/ledhe_nodl.rttm,True,12,3,402.75
